Year,Category,id,url,title,sentiment
2021,Markets,55,https://www.bloomberg.com/news/articles/2021-05-31/qatar-air-is-in-a-mystery-spat-with-airbus-will-launch-777x,Qatar Airways Is in a Mystery Spat with Airbus,Negative
2021,Markets,40,https://www.bloomberg.com/news/articles/2021-07-17/alitalia-successor-is-already-under-attack-by-low-cost-raiders,Alitalia Successor Is Already Under Attack by Low-Cost Raiders,Negative
2021,Markets,54,https://www.bloomberg.com/news/articles/2021-06-22/jet-airways-closer-to-return-to-skies-as-rescue-plan-approved,Jet Airways Closer to Flying Again as Rescue Plan Approved,Positive
2021,Markets,24,https://www.bloomberg.com/news/articles/2021-06-03/latam-airlines-absolutely-not-selling-brazil-unit-to-azul,Latam Airlines ‘Absolutely Not’ Selling Brazil Unit to Azul,Negative
2021,Markets,0,https://www.bloomberg.com/news/articles/2021-06-09/ryanair-wins-eu-court-challenge-to-condor-s-covid-19-aid,Ryanair Wins EU Court Challenge to Condor’s Covid-19 Aid,Positive
2021,Markets,39,https://www.bloomberg.com/news/articles/2021-06-21/norwegian-air-replaces-ceo-who-was-brought-in-to-save-carrier,Norwegian Air Replaces CEO Who Was Brought In to Save Carrier,Negative
2021,Markets,4,https://www.bloomberg.com/news/articles/2021-06-07/oil-edges-lower-with-rally-cooling-after-bouncing-off-2018-high,Oil Closes Above $70 a Barrel for First Time in Over Two Years,Positive
2021,Markets,61,https://www.bloomberg.com/news/articles/2021-02-10/oil-edges-lower-after-posting-longest-run-of-gains-in-two-years,Oil Snaps Eight-Day Rally After Cut in Global Demand Outlook,Positive
2021,Markets,16,https://www.bloomberg.com/news/articles/2021-06-13/oil-holds-near-71-as-traders-assess-rising-demand-iran-talks,Oil Dips Amid Broader Market Declines and U.K. Virus Rise,Negative
2021,Markets,33,https://www.bloomberg.com/news/articles/2021-07-03/europe-s-travel-stocks-hit-bumps-as-summer-plans-lose-fizz,Europe’s Travel Stocks Hit Bumps as Summer Plans Lose Fizz,Negative
2021,Markets,6,https://www.bloomberg.com/news/articles/2021-07-08/eia-weekly-gasoline-supplied-hits-record-10-million-b-d,U.S. Gasoline Demand Soars to Record on July 4 Travel Surge,Positive
2021,Markets,35,https://www.bloomberg.com/news/articles/2021-06-22/airlines-count-on-zoom-fatigue-to-drive-business-travel-revival,Airlines Count on Zoom Fatigue to Revive Business Travel,Positive
2021,Markets,58,https://www.bloomberg.com/news/articles/2021-02-09/airport-rental-car-facility-borrows-for-first-time-since-covid,Texas Airport Facility Borrows for First Time Since Covid,Negative
2021,Markets,43,https://www.bloomberg.com/news/articles/2021-07-16/virgin-galactic-shares-come-back-to-earth-after-space-trip,Virgin Galactic Shares Come Back to Earth After Space Trip,Positive
2021,Markets,13,https://www.bloomberg.com/news/articles/2021-05-10/indigo-to-raise-409-million-in-strategy-reversal-on-virus-surge,IndiGo to Raise $409 Million in Strategy Reversal on Virus Surge,Negative
2021,Markets,8,https://www.bloomberg.com/news/articles/2021-02-24/easyjet-s-cost-of-cash-sinks-after-johnson-s-summer-travel-plan,EasyJet’s Cost of Cash Sinks After Johnson’s Summer Travel Plan,Negative
2021,Markets,14,https://www.bloomberg.com/news/articles/2021-07-14/airlines-and-automakers-brace-for-eu-s-momentous-co2-clampdown,Airlines and Automakers Brace for EU’s Momentous CO2 Clampdown,Positive
2021,Markets,50,https://www.bloomberg.com/news/articles/2021-03-15/jetblue-southwest-see-leisure-travel-rebound-boosting-demand,Airlines Rally as Bookings Offer Solid Signs of Recovery,Positive
2021,Markets,7,https://www.bloomberg.com/news/articles/2021-07-09/singapore-upbeat-on-hong-kong-travel-but-don-t-call-it-a-bubble,Sinovac Vaccine Status Won’t Stop Singapore Opening to Travel,Positive
2021,Markets,60,https://www.bloomberg.com/news/articles/2021-07-20/qatar-air-ready-to-buy-boeing-airbus-freighters-urges-launch,"Qatar Air Ready to Buy Boeing, Airbus Freighters, Urges Launch",Positive
2021,Markets,2,https://www.bloomberg.com/news/articles/2021-05-31/spicejet-scion-urges-india-to-open-vaccination-to-private-sector,SpiceJet Scion Urges India to Open Vaccination to Private Sector,Positive
2021,Markets,51,https://www.bloomberg.com/news/articles/2021-03-23/market-timers-in-s-p-500-pay-a-high-price-for-perfect-prescience,Market Timers in S&P 500 Pay a High Price for Perfect Prescience,Positive
2021,Markets,26,https://www.bloomberg.com/news/articles/2021-05-25/japan-travel-bonds-outperform-after-carriers-bolstered-finances,Japan’s Outperforming Travel Bonds Show Bets Worst Is Behind,Negative
2021,Markets,17,https://www.bloomberg.com/news/articles/2021-03-08/american-airlines-launches-7-5-billion-frequent-flyer-debt-sale,American Air Borrowing $7.5 Billion in Loyalty-Backed Debt,Negative
2021,Markets,29,https://www.bloomberg.com/news/articles/2021-02-24/united-air-s-grounded-777s-had-troubled-history-in-debt-markets,United Air’s Grounded 777s Had Troubled History in Debt Markets,Negative
2021,Markets,22,https://www.bloomberg.com/news/articles/2021-05-20/lufthansa-freezes-hybrid-bond-payment-coupons-to-follow-eu-rules,Lufthansa Freezes Hybrid Bond Payment Coupons to Follow EU Rules,Negative
2021,Markets,59,https://www.bloomberg.com/news/articles/2021-03-23/frontier-airlines-intends-to-price-ipo-at-19-to-21-a-share,Frontier to Raise Up to $315 Million in Year’s 2nd Airline IPO,Positive
2021,Markets,3,https://www.bloomberg.com/news/articles/2021-07-15/delta-offers-to-buy-back-up-to-1-billion-of-debt-raised-in-2020,Delta Seeks to Cut Pandemic Debt Burden With Bond Buyback,Negative
2021,Markets,42,https://www.bloomberg.com/news/articles/2021-04-28/china-s-post-covid-travel-frenzy-may-break-record-this-labor-day,China’s Post-Covid Travel Frenzy May Break Labor Day Record,Positive
2021,Markets,5,https://www.bloomberg.com/news/articles/2021-05-16/oil-edges-higher-as-demand-optimism-offsets-asia-virus-flare-up,Oil Rises to Two-Year High With Investors Eying Demand Comeback,Positive
2021,Markets,15,https://www.bloomberg.com/news/articles/2021-05-24/air-cargo-to-climb-into-mid-2022-amid-shipping-delays-dhl-says,"Air Cargo to Climb Into Mid-2022 Amid Shipping Delays, DHL Says",Positive
2021,Markets,44,https://www.bloomberg.com/news/articles/2021-04-07/boeing-forecasts-india-air-passenger-demand-will-double-by-2030,Boeing Forecasts India’s Air Passenger Demand Will Double by 2030,Positive
2021,Markets,52,https://www.bloomberg.com/news/articles/2021-03-09/cathay-pacific-to-reveal-full-extent-of-covid-s-hit-to-business,Cathay Pacific Posts $2.8 Billion Loss in Toughest Year Ever,Negative
2021,Markets,20,https://www.bloomberg.com/news/articles/2021-05-27/fare-bargains-vanish-as-airlines-seize-on-surging-summer-demand,"Americans Stampede Back to Air Travel, Wiping Out Bargain Fares",Negative
2021,Markets,56,https://www.bloomberg.com/news/articles/2021-04-17/vaccinated-countries-wary-of-relapse-stunt-air-travel-reopening,Vaccinated Countries Wary of Relapse Stunt Air Travel Reopening,Negative
2021,Markets,36,https://www.bloomberg.com/news/articles/2021-06-02/germany-weighs-taking-part-in-lufthansa-capital-increase,Germany Weighs Taking Part in Lufthansa Capital Increase,Positive
2021,Markets,49,https://www.bloomberg.com/news/articles/2021-03-24/new-nordic-airline-begins-150-million-placing-in-bet-on-rebound,New Nordic Airline Begins $150 Million Placing in Bet on Rebound,Positive
2021,Markets,34,https://www.bloomberg.com/news/articles/2021-06-15/lufthansa-sets-fresh-margin-target-as-air-travel-starts-up-again,"Lufthansa Targets Costs, Sets Profit Goal for Travel Restart",Negative
2021,Markets,31,https://www.bloomberg.com/news/articles/2021-04-14/avianca-to-seek-1-8-billion-with-bankruptcy-exit-in-sight,Avianca to Seek $1.8 Billion With Bankruptcy Exit in Sight,Negative
2021,Misc,20,https://www.bloomberg.com/news/articles/2021-07-14/faster-nyc-trips-to-d-c-boston-pitched-by-rail-coalition,"NYC Region Rail Boosters Urge Faster Trains, Plead for Funds",Negative
2021,Misc,7,https://www.bloomberg.com/news/audio/2021-07-16/bloomberg-best-space-tourism-and-investing-in-space-podcast, Bloomberg Best: Space Tourism and Investing in Space (Podcast) ,Positive
2021,Misc,16,https://www.bloomberg.com/news/audio/2021-06-25/tobin-harshaw-on-airlines-pilot-shortage-podcast, Tobin Harshaw on Airlines’ Pilot Shortage (Podcast) ,Negative
2021,Misc,14,https://www.bloomberg.com/news/audio/2021-04-15/balance-of-power-airline-industry-pandemic-impact-podcast, Balance of Power: Airline Industry Pandemic Impact (Podcast) ,Positive
2021,Misc,5,https://www.bloomberg.com/news/audio/2021-07-07/wratten-on-travel-tata-on-rto-taylor-on-football-in-england, Wratten on Travel; Tata on RTO; Taylor on Football in England ,Positive
2021,Misc,4,https://www.bloomberg.com/news/audio/2021-07-14/surveillance-marriott-sees-travel-rebound-podcast, Surveillance: Marriott Sees Travel Rebound (Podcast) ,Positive
2021,Misc,8,https://www.bloomberg.com/news/audio/2021-07-04/bloomberg-best-vaccines-ride-shares-space-travel-podcast," Bloomberg Best: Vaccines, Ride Shares, Space Travel (Podcast) ",Positive
2021,Misc,13,https://www.bloomberg.com/news/features/2021-04-14/where-can-i-fly-in-the-world-2021-u-s-air-travel-trails-china-but-beats-europe,Where Can You Fly Right Now?,Positive
2021,Misc,12,https://www.bloomberg.com/news/audio/2021-06-04/airline-capacity-approaching-2019-levels-radio, Airline Capacity Approaching 2019 Levels (Radio) ,Positive
2021,Misc,0,https://www.bloomberg.com/news/features/2021-07-15/mexico-covid-crisis-amlo-government-s-response-ahead-of-delta-variant,How Mexico Forgot Its Covid Crisis,Negative
2021,Misc,19,https://www.bloomberg.com/news/articles/2021-04-13/carnival-cruise-ccl-ceo-arnold-donald-on-covid-travel-restrictions,Carnival’s CEO Wants a Level Playing Field for Travel and Tourism,Positive
2021,Misc,9,https://www.bloomberg.com/news/articles/2021-02-26/airbus-bets-on-small-airplanes-to-beat-boeing-ba,Airbus Wants to Seize the Skies From Boeing,Positive
2021,Misc,15,https://www.bloomberg.com/news/features/2021-03-30/big-oil-s-secret-world-of-trading-fuels-profits-as-climate-change-worries-rise,Big Oil’s Secret World of Trading,Negative
2021,Misc,17,https://www.bloomberg.com/news/audio/2021-07-12/virgin-galactic-s-key-test-for-space-tourism-radio, Virgin Galactic's Key Test For Space Tourism (Radio) ,Positive
2021,Misc,18,https://www.bloomberg.com/news/features/2021-04-21/where-can-i-fly-american-united-delta-hope-for-summer-2021-vacation-demand,Where Can You Fly Right Now? U.S. Airlines’ Summer Dreams at Risk,Negative
2021,Misc,2,https://www.bloomberg.com/news/features/2021-02-12/how-music-venues-got-their-own-covid-relief-plan,How Music Venues Convinced Congress to Save Live Entertainment,Negative
2021,Misc,10,https://www.bloomberg.com/news/articles/2021-03-25/covid-vaccine-passports-2021-the-golden-ticket-for-international-travel,A Vaccine Passport Is the New Golden Ticket as the World Reopens,Positive
2021,Misc,21,https://www.bloomberg.com/news/audio/2021-06-08/outlook-for-crypto-and-airlines-radio, Outlook For Crypto And Airlines (Radio) ,Positive
2021,Misc,11,https://www.bloomberg.com/news/audio/2021-07-08/the-cable-bond-market-ecb-inflation-uk-travel-podcast," The Cable: Bond Market, ECB, Inflation, UK Travel (Podcast) ",Positive
2021,Misc,1,https://www.bloomberg.com/news/audio/2021-07-06/alexis-leondis-on-why-a-vacation-home-is-overrated-podcast, Alexis Leondis on Why a Vacation Home Is Overrated (Podcast) ,Negative
2021,Misc,6,https://www.bloomberg.com/news/features/2021-04-23/former-jetblue-ceo-david-neeleman-prepares-to-launch-new-airline-breeze,JetBlue’s Founder Is Preparing to Launch a New Airline in a Global Pandemic,Positive
2021,Misc,3,https://www.bloomberg.com/news/audio/2021-05-24/ryanair-flight-forced-landing-sparks-outrage-radio, Ryanair Flight Forced Landing Sparks Outrage (Radio) ,Negative
